config,benchmark,mode,il1_miss_rate,dl1_miss_rate,ul2_miss_rate,sim_num_insn,sim_elapsed_time,sim_CPI,vc_lookups,vc_hits,vc_hit_rate,mc_lookups,mc_hits,mc_hit_rate,sb_lookups,sb_hits,sb_hit_rate,sb_prefetches,ul2_d_accesses,ul2_i_accesses,ul2_total_accesses,source_csv,dl1_cfg,ul2_cfg,dl1_bytes,ul2_bytes,vc_entries,mc_entries,sb_depth,ul2_demand,dl1_miss_base,ul2_miss_base,ul2_demand_base,cpi_base,dl1_miss_norm,ul2_miss_norm,ul2_demand_norm,cpi_norm
victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.134,1.0,214193,1,,7710,2026,0.2628,0,0,,5684,786,0.1383,14694,24104,907,25011.0,results/ss/victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,8.0,,4.0,25011.0,0.134,1.0,13129.0,,1.0,1.0,1.9050194226521442,
victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.1086,1.0,53949,1,,1814,332,0.183,0,0,,1482,397,0.2679,3255,5472,592,6064.0,results/ss/victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,8.0,,4.0,6064.0,0.1086,1.0,3538.0,,1.0,1.0,1.7139626907857546,
victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0628,1.0,30132,1,,661,44,0.0666,0,0,,617,332,0.5381,855,1677,305,1982.0,results/ss/victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,8.0,,4.0,1982.0,0.0628,1.0,1503.0,,1.0,1.0,1.3186959414504325,
victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.112,1.0,9367,1,,536,35,0.0653,0,0,,501,302,0.6028,597,1262,253,1515.0,results/ss/victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,8.0,,4.0,1515.0,0.112,1.0,1255.0,,1.0,1.0,1.207171314741036,
victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.134,1.0,214193,1,,7710,2026,0.2628,0,0,,5684,786,0.1383,14694,24104,907,25011.0,results/ss/victim_stream_vc8_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,8.0,,4.0,25011.0,0.134,1.0,13129.0,,1.0,1.0,1.9050194226521442,
miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l,test-fmath,miss_stream,0.011,0.0282,1.0,53949,1,,0,0,,471,0,0.0,471,376,0.7983,1425,1520,592,2112.0,results/ss/miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,16.0,16.0,2112.0,0.0282,1.0,1063.0,,1.0,1.0,1.986829727187206,
miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l,test-llong,miss_stream,0.0101,0.0418,1.0,30132,1,,0,0,,440,0,0.0,440,372,0.8455,1020,1088,305,1393.0,results/ss/miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,16.0,16.0,1393.0,0.0418,1.0,745.0,,1.0,1.0,1.8697986577181207,
miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l,test-lswlr,miss_stream,0.027,0.0909,1.0,9367,1,,0,0,,435,0,0.0,435,371,0.8529,960,1024,253,1277.0,results/ss/miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,16.0,16.0,1277.0,0.0909,1.0,688.0,,1.0,1.0,1.8561046511627908,
miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l,test-math,miss_stream,0.0042,0.0095,1.0,214193,1,,0,0,,544,0,0.0,544,398,0.7316,2190,2347,907,3254.0,results/ss/miss_stream_mc16_d16__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,16.0,16.0,3254.0,0.0095,1.0,1462.0,,1.0,1.0,2.225718194254446,
miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,miss,0.011,0.0347,1.0,53949,1,,0,0,,580,70,0.1207,0,0,,0,778,592,1370.0,results/ss/miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,4.0,,1370.0,0.0347,1.0,1440.0,,1.0,1.0,0.9513888888888888,
miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,miss,0.0101,0.0457,1.0,30132,1,,0,0,,481,6,0.0125,0,0,,0,681,305,986.0,results/ss/miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,4.0,,986.0,0.0457,1.0,992.0,,1.0,1.0,0.9939516129032258,
miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l,test-lswlr,miss,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,0,0,,0,653,253,906.0,results/ss/miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,4.0,,906.0,0.0963,1.0,906.0,,1.0,1.0,1.0,
miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l,test-math,miss,0.0042,0.014,1.0,214193,1,,0,0,,806,1,0.0012,0,0,,0,1221,907,2128.0,results/ss/miss_mc4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,4.0,,2128.0,0.014,1.0,2129.0,,1.0,1.0,0.9995302959135745,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-fmath,victim_stream,0.011,0.1086,1.0,53949,1,,1814,451,0.2486,0,0,,1363,363,0.2663,3000,5132,592,5724.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,5724.0,0.1086,1.0,3538.0,,1.0,1.0,1.617863199547767,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-llong,victim_stream,0.0101,0.0628,1.0,30132,1,,661,58,0.0877,0,0,,603,327,0.5423,828,1641,305,1946.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,1946.0,0.0628,1.0,1503.0,,1.0,1.0,1.2947438456420493,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-lswlr,victim_stream,0.027,0.112,1.0,9367,1,,536,37,0.069,0,0,,499,302,0.6052,591,1254,253,1507.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,1507.0,0.112,1.0,1255.0,,1.0,1.0,1.200796812749004,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-math,victim_stream,0.0042,0.134,1.0,214193,1,,7710,2659,0.3449,0,0,,5051,636,0.1259,13245,22172,907,23079.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,23079.0,0.134,1.0,13129.0,,1.0,1.0,1.7578642699367812,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-fmath,victim_stream,0.011,0.1086,1.0,53949,1,,1814,451,0.2486,0,0,,1363,363,0.2663,3000,5132,592,5724.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,5724.0,0.1086,1.0,3538.0,,1.0,1.0,1.617863199547767,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-llong,victim_stream,0.0101,0.0628,1.0,30132,1,,661,58,0.0877,0,0,,603,327,0.5423,828,1641,305,1946.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,1946.0,0.0628,1.0,1503.0,,1.0,1.0,1.2947438456420493,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-lswlr,victim_stream,0.027,0.112,1.0,9367,1,,536,37,0.069,0,0,,499,302,0.6052,591,1254,253,1507.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,1507.0,0.112,1.0,1255.0,,1.0,1.0,1.200796812749004,
victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l,test-math,victim_stream,0.0042,0.134,1.0,214193,1,,7710,2659,0.3449,0,0,,5051,636,0.1259,13245,22172,907,23079.0,results/ss/victim_stream_vc16_d4__dl1:16:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:65536:64:4:l,512.0,16777216.0,16.0,,4.0,23079.0,0.134,1.0,13129.0,,1.0,1.0,1.7578642699367812,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,380,0.7011,2430,2860,592,3452.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,3452.0,0.0347,1.0,1440.0,,1.0,1.0,2.397222222222222,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,377,0.792,1485,1790,305,2095.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,2095.0,0.0457,1.0,992.0,,1.0,1.0,2.1118951612903225,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,375,0.8134,1290,1568,253,1821.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,2,0.0025,0,0,,804,431,0.5361,5595,6384,907,7291.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,7291.0,0.014,1.0,2129.0,,1.0,1.0,3.424612494128699,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,380,0.7011,2430,2860,592,3452.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,3452.0,0.0347,1.0,1440.0,,1.0,1.0,2.397222222222222,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,377,0.792,1485,1790,305,2095.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,2095.0,0.0457,1.0,992.0,,1.0,1.0,2.1118951612903225,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,375,0.8134,1290,1568,253,1821.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,2,0.0025,0,0,,804,431,0.5361,5595,6384,907,7291.0,results/ss/victim_stream_vc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,4.0,,16.0,7291.0,0.014,1.0,2129.0,,1.0,1.0,3.424612494128699,
miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0282,1.0,53949,1,,0,0,,471,0,0.0,471,198,0.4204,273,546,592,1138.0,results/ss/miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:32768:64:4:l,32768.0,8388608.0,,16.0,2.0,1138.0,0.0282,1.0,1063.0,,1.0,1.0,1.070555032925682,
miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0418,1.0,30132,1,,0,0,,440,0,0.0,440,198,0.45,242,484,305,789.0,results/ss/miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:32768:64:4:l,32768.0,8388608.0,,16.0,2.0,789.0,0.0418,1.0,745.0,,1.0,1.0,1.0590604026845638,
miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.0909,1.0,9367,1,,0,0,,435,0,0.0,435,199,0.4575,236,472,253,725.0,results/ss/miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:32768:64:4:l,32768.0,8388608.0,,16.0,2.0,725.0,0.0909,1.0,688.0,,1.0,1.0,1.0537790697674418,
miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.0095,1.0,214193,1,,0,0,,544,0,0.0,544,210,0.386,334,679,907,1586.0,results/ss/miss_stream_mc16_d2__dl1:1024:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:32768:64:4:l,32768.0,8388608.0,,16.0,2.0,1586.0,0.0095,1.0,1462.0,,1.0,1.0,1.084815321477428,
victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l,test-fmath,victim,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,0,0,,0,810,592,1402.0,results/ss/victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,,1402.0,0.0347,1.0,1440.0,,1.0,1.0,0.9736111111111111,
victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l,test-llong,victim,0.0101,0.0457,1.0,30132,1,,481,6,0.0125,0,0,,0,0,,0,681,305,986.0,results/ss/victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,,986.0,0.0457,1.0,992.0,,1.0,1.0,0.9939516129032258,
victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l,test-lswlr,victim,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,0,0,,0,653,253,906.0,results/ss/victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,,906.0,0.0963,1.0,906.0,,1.0,1.0,1.0,
victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l,test-math,victim,0.0042,0.014,1.0,214193,1,,806,64,0.0794,0,0,,0,0,,0,1158,907,2065.0,results/ss/victim_vc8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,,2065.0,0.014,1.0,2129.0,,1.0,1.0,0.9699389384687647,
stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l,test-fmath,stream,0.011,0.0347,1.0,53949,1,,0,0,,0,0,,580,200,0.3448,380,1028,592,1620.0,results/ss/stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,2.0,1620.0,0.0347,1.0,1440.0,,1.0,1.0,1.125,
stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l,test-llong,stream,0.0101,0.0457,1.0,30132,1,,0,0,,0,0,,481,200,0.4158,281,768,305,1073.0,results/ss/stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,2.0,1073.0,0.0457,1.0,992.0,,1.0,1.0,1.0816532258064515,
stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l,test-lswlr,stream,0.027,0.0963,1.0,9367,1,,0,0,,0,0,,461,201,0.436,260,712,253,965.0,results/ss/stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,2.0,965.0,0.0963,1.0,906.0,,1.0,1.0,1.065121412803532,
stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l,test-math,stream,0.0042,0.014,1.0,214193,1,,0,0,,0,0,,806,221,0.2742,585,1586,907,2493.0,results/ss/stream_d2__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,2.0,2493.0,0.014,1.0,2129.0,,1.0,1.0,1.1709722874589008,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0468,1.0,53949,1,,0,0,,782,176,0.2251,606,310,0.5116,888,1759,592,2351.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,2351.0,0.0468,1.0,1949.0,,1.0,1.0,1.206259620318112,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0518,1.0,30132,1,,0,0,,545,53,0.0972,492,303,0.6159,567,1185,305,1490.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,1490.0,0.0518,1.0,1279.0,,1.0,1.0,1.164972634870993,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.1016,1.0,9367,1,,0,0,,486,16,0.0329,470,301,0.6404,507,1074,253,1327.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,1327.0,0.1016,1.0,1137.0,,1.0,1.0,1.1671064204045734,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.0353,1.0,214193,1,,0,0,,2032,493,0.2426,1539,365,0.2372,3522,6023,907,6930.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,6930.0,0.0353,1.0,4266.0,,1.0,1.0,1.6244725738396624,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0468,1.0,53949,1,,0,0,,782,176,0.2251,606,310,0.5116,888,1759,592,2351.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,2351.0,0.0468,1.0,1949.0,,1.0,1.0,1.206259620318112,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0518,1.0,30132,1,,0,0,,545,53,0.0972,492,303,0.6159,567,1185,305,1490.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,1490.0,0.0518,1.0,1279.0,,1.0,1.0,1.164972634870993,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.1016,1.0,9367,1,,0,0,,486,16,0.0329,470,301,0.6404,507,1074,253,1327.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,1327.0,0.1016,1.0,1137.0,,1.0,1.0,1.1671064204045734,
miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.0353,1.0,214193,1,,0,0,,2032,493,0.2426,1539,365,0.2372,3522,6023,907,6930.0,results/ss/miss_stream_mc8_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,,8.0,4.0,6930.0,0.0353,1.0,4266.0,,1.0,1.0,1.6244725738396624,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0282,1.0,53949,1,,0,0,,471,0,0.0,471,198,0.4204,273,546,592,1138.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,1138.0,0.0282,1.0,1063.0,,1.0,1.0,1.070555032925682,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0418,1.0,30132,1,,0,0,,440,0,0.0,440,198,0.45,242,484,305,789.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,789.0,0.0418,1.0,745.0,,1.0,1.0,1.0590604026845638,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.0909,1.0,9367,1,,0,0,,435,0,0.0,435,199,0.4575,236,472,253,725.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,725.0,0.0909,1.0,688.0,,1.0,1.0,1.0537790697674418,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.0095,1.0,214193,1,,0,0,,544,0,0.0,544,210,0.386,334,679,907,1586.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,1586.0,0.0095,1.0,1462.0,,1.0,1.0,1.084815321477428,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0282,1.0,53949,1,,0,0,,471,0,0.0,471,198,0.4204,273,546,592,1138.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,1138.0,0.0282,1.0,1063.0,,1.0,1.0,1.070555032925682,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0418,1.0,30132,1,,0,0,,440,0,0.0,440,198,0.45,242,484,305,789.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,789.0,0.0418,1.0,745.0,,1.0,1.0,1.0590604026845638,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.0909,1.0,9367,1,,0,0,,435,0,0.0,435,199,0.4575,236,472,253,725.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,725.0,0.0909,1.0,688.0,,1.0,1.0,1.0537790697674418,
miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.0095,1.0,214193,1,,0,0,,544,0,0.0,544,210,0.386,334,679,907,1586.0,results/ss/miss_stream_mc4_d2__dl1:1024:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:8192:64:4:l,32768.0,2097152.0,,4.0,2.0,1586.0,0.0095,1.0,1462.0,,1.0,1.0,1.084815321477428,
victim_stream_vc16_d2__dl1:64:32:1:l__ul2:16384:64:4:l,test-fmath,victim_stream,0.011,0.0468,1.0,53949,1,,782,117,0.1496,0,0,,665,207,0.3113,458,1491,592,2083.0,results/ss/victim_stream_vc16_d2__dl1:64:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,16.0,,2.0,2083.0,0.0468,1.0,1949.0,,1.0,1.0,1.068753206772704,
